,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,new_antecedents,new_consequents
389,"frozenset({'CANADIAN WHISKIES', 'COFFEE LIQUEURS', 'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})",frozenset({'BLENDED WHISKIES'}),0.0011061946902654867,0.029129793510324485,0.0011061946902654867,1.0,34.32911392405063,1.0,0.0010739714673558358,inf,0.9719453672942047,0.0379746835443038,1.0,0.5189873417721519,"['CANADIAN WHISKIES' 'COFFEE LIQUEURS' 'VODKA FLAVORED'
 'SINGLE MALT SCOTCH']",['BLENDED WHISKIES']
390,"frozenset({'CANADIAN WHISKIES', 'COFFEE LIQUEURS', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'VODKA FLAVORED'}),0.0011061946902654867,0.1544985250737463,0.0011061946902654867,1.0,6.47255369928401,1.0,0.0009352892421750594,inf,0.8464377999261721,0.007159904534606206,1.0,0.5035799522673031,"['CANADIAN WHISKIES' 'COFFEE LIQUEURS' 'BLENDED WHISKIES'
 'SINGLE MALT SCOTCH']",['VODKA FLAVORED']
391,"frozenset({'COFFEE LIQUEURS', 'VODKA FLAVORED', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'CANADIAN WHISKIES'}),0.0011061946902654867,0.0612094395280236,0.0011061946902654867,1.0,16.337349397590362,1.0,0.0010384851332654605,inf,0.939830195644149,0.018072289156626505,1.0,0.5090361445783133,"['COFFEE LIQUEURS' 'VODKA FLAVORED' 'BLENDED WHISKIES'
 'SINGLE MALT SCOTCH']",['CANADIAN WHISKIES']
392,"frozenset({'CANADIAN WHISKIES', 'VODKA FLAVORED', 'BLENDED WHISKIES'})","frozenset({'COFFEE LIQUEURS', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.0014749262536873156,0.0011061946902654867,0.75,508.5,1.0,0.0011040192828116707,3.994100294985251,0.9995076317085181,0.6,0.7496307237813885,0.75,['CANADIAN WHISKIES' 'VODKA FLAVORED' 'BLENDED WHISKIES'],['COFFEE LIQUEURS' 'SINGLE MALT SCOTCH']
393,"frozenset({'CANADIAN WHISKIES', 'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})","frozenset({'COFFEE LIQUEURS', 'BLENDED WHISKIES'})",0.0014749262536873156,0.0011061946902654867,0.0011061946902654867,0.75,678.0,1.0,0.0011045631346751246,3.995575221238938,1.0,0.75,0.7497231450719822,0.875,['CANADIAN WHISKIES' 'VODKA FLAVORED' 'SINGLE MALT SCOTCH'],['COFFEE LIQUEURS' 'BLENDED WHISKIES']
394,"frozenset({'CANADIAN WHISKIES', 'COFFEE LIQUEURS', 'VODKA FLAVORED'})","frozenset({'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})",0.0011061946902654867,0.003687315634218289,0.0011061946902654867,1.0,271.2,1.0,0.0011021158012895814,inf,0.9974160206718345,0.3,1.0,0.65,['CANADIAN WHISKIES' 'COFFEE LIQUEURS' 'VODKA FLAVORED'],['BLENDED WHISKIES' 'SINGLE MALT SCOTCH']
395,"frozenset({'CANADIAN WHISKIES', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})","frozenset({'COFFEE LIQUEURS', 'VODKA FLAVORED'})",0.0014749262536873156,0.0014749262536873156,0.0011061946902654867,0.75,508.5,1.0,0.0011040192828116707,3.994100294985251,0.9995076317085181,0.6,0.7496307237813885,0.75,['CANADIAN WHISKIES' 'BLENDED WHISKIES' 'SINGLE MALT SCOTCH'],['COFFEE LIQUEURS' 'VODKA FLAVORED']
396,"frozenset({'CANADIAN WHISKIES', 'COFFEE LIQUEURS', 'BLENDED WHISKIES'})","frozenset({'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})",0.0011061946902654867,0.008849557522123894,0.0011061946902654867,1.0,113.0,1.0,0.0010964053567233142,inf,0.9922480620155039,0.125,1.0,0.5625,['CANADIAN WHISKIES' 'COFFEE LIQUEURS' 'BLENDED WHISKIES'],['VODKA FLAVORED' 'SINGLE MALT SCOTCH']
397,"frozenset({'CANADIAN WHISKIES', 'COFFEE LIQUEURS', 'SINGLE MALT SCOTCH'})","frozenset({'VODKA FLAVORED', 'BLENDED WHISKIES'})",0.0011061946902654867,0.005162241887905605,0.0011061946902654867,1.0,193.71428571428572,1.0,0.0011004842456992195,inf,0.9959394610557403,0.21428571428571427,1.0,0.6071428571428571,['CANADIAN WHISKIES' 'COFFEE LIQUEURS' 'SINGLE MALT SCOTCH'],['VODKA FLAVORED' 'BLENDED WHISKIES']
398,"frozenset({'VODKA FLAVORED', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})","frozenset({'CANADIAN WHISKIES', 'COFFEE LIQUEURS'})",0.0011061946902654867,0.0014749262536873156,0.0011061946902654867,1.0,678.0,1.0,0.0011045631346751246,inf,0.9996308600959763,0.75,1.0,0.875,['VODKA FLAVORED' 'BLENDED WHISKIES' 'SINGLE MALT SCOTCH'],['CANADIAN WHISKIES' 'COFFEE LIQUEURS']
399,"frozenset({'COFFEE LIQUEURS', 'VODKA FLAVORED', 'BLENDED WHISKIES'})","frozenset({'CANADIAN WHISKIES', 'SINGLE MALT SCOTCH'})",0.0011061946902654867,0.0055309734513274336,0.0011061946902654867,1.0,180.8,1.0,0.001100076356801629,inf,0.9955703211517166,0.2,1.0,0.6,['COFFEE LIQUEURS' 'VODKA FLAVORED' 'BLENDED WHISKIES'],['CANADIAN WHISKIES' 'SINGLE MALT SCOTCH']
400,"frozenset({'COFFEE LIQUEURS', 'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})","frozenset({'CANADIAN WHISKIES', 'BLENDED WHISKIES'})",0.0011061946902654867,0.004424778761061947,0.0011061946902654867,1.0,226.0,1.0,0.0011013000234944006,inf,0.9966777408637875,0.25,1.0,0.625,['COFFEE LIQUEURS' 'VODKA FLAVORED' 'SINGLE MALT SCOTCH'],['CANADIAN WHISKIES' 'BLENDED WHISKIES']
401,"frozenset({'COFFEE LIQUEURS', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})","frozenset({'CANADIAN WHISKIES', 'VODKA FLAVORED'})",0.0011061946902654867,0.00995575221238938,0.0011061946902654867,1.0,100.44444444444444,1.0,0.0010951816900305427,inf,0.991140642303433,0.1111111111111111,1.0,0.5555555555555556,['COFFEE LIQUEURS' 'BLENDED WHISKIES' 'SINGLE MALT SCOTCH'],['CANADIAN WHISKIES' 'VODKA FLAVORED']
402,"frozenset({'CANADIAN WHISKIES', 'COFFEE LIQUEURS'})","frozenset({'VODKA FLAVORED', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.0011061946902654867,0.0011061946902654867,0.75,678.0,1.0,0.0011045631346751246,3.995575221238938,1.0,0.75,0.7497231450719822,0.875,['CANADIAN WHISKIES' 'COFFEE LIQUEURS'],['VODKA FLAVORED' 'BLENDED WHISKIES' 'SINGLE MALT SCOTCH']
403,"frozenset({'COFFEE LIQUEURS', 'VODKA FLAVORED'})","frozenset({'CANADIAN WHISKIES', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.0014749262536873156,0.0011061946902654867,0.75,508.5,1.0,0.0011040192828116707,3.994100294985251,0.9995076317085181,0.6,0.7496307237813885,0.75,['COFFEE LIQUEURS' 'VODKA FLAVORED'],['CANADIAN WHISKIES' 'BLENDED WHISKIES' 'SINGLE MALT SCOTCH']
404,"frozenset({'COFFEE LIQUEURS', 'BLENDED WHISKIES'})","frozenset({'CANADIAN WHISKIES', 'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})",0.0011061946902654867,0.0014749262536873156,0.0011061946902654867,1.0,678.0,1.0,0.0011045631346751246,inf,0.9996308600959763,0.75,1.0,0.875,['COFFEE LIQUEURS' 'BLENDED WHISKIES'],['CANADIAN WHISKIES' 'VODKA FLAVORED' 'SINGLE MALT SCOTCH']
405,"frozenset({'COFFEE LIQUEURS', 'SINGLE MALT SCOTCH'})","frozenset({'CANADIAN WHISKIES', 'VODKA FLAVORED', 'BLENDED WHISKIES'})",0.0014749262536873156,0.0014749262536873156,0.0011061946902654867,0.75,508.5,1.0,0.0011040192828116707,3.994100294985251,0.9995076317085181,0.6,0.7496307237813885,0.75,['COFFEE LIQUEURS' 'SINGLE MALT SCOTCH'],['CANADIAN WHISKIES' 'VODKA FLAVORED' 'BLENDED WHISKIES']
406,"frozenset({'STRAIGHT BOURBON WHISKIES', 'DECANTERS & SPECIALTY PACKAGES', 'TEQUILA', 'BLENDED WHISKIES'})",frozenset({'SCOTCH WHISKIES'}),0.0011061946902654867,0.13827433628318583,0.0011061946902654867,1.0,7.232,1.0,0.0009532363536690422,inf,0.8626799557032115,0.008,1.0,0.504,"['STRAIGHT BOURBON WHISKIES' 'DECANTERS & SPECIALTY PACKAGES' 'TEQUILA'
 'BLENDED WHISKIES']",['SCOTCH WHISKIES']
407,"frozenset({'SCOTCH WHISKIES', 'DECANTERS & SPECIALTY PACKAGES', 'TEQUILA', 'BLENDED WHISKIES'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,"['SCOTCH WHISKIES' 'DECANTERS & SPECIALTY PACKAGES' 'TEQUILA'
 'BLENDED WHISKIES']",['STRAIGHT BOURBON WHISKIES']
408,"frozenset({'STRAIGHT BOURBON WHISKIES', 'DECANTERS & SPECIALTY PACKAGES', 'SCOTCH WHISKIES', 'BLENDED WHISKIES'})",frozenset({'TEQUILA'}),0.0014749262536873156,0.11504424778761062,0.0011061946902654867,0.75,6.519230769230769,1.0,0.000936512908867831,3.5398230088495577,0.8478581979320532,0.009584664536741214,0.7175,0.3798076923076923,"['STRAIGHT BOURBON WHISKIES' 'DECANTERS & SPECIALTY PACKAGES'
 'SCOTCH WHISKIES' 'BLENDED WHISKIES']",['TEQUILA']
409,"frozenset({'STRAIGHT BOURBON WHISKIES', 'SCOTCH WHISKIES', 'TEQUILA', 'BLENDED WHISKIES'})",frozenset({'DECANTERS & SPECIALTY PACKAGES'}),0.0011061946902654867,0.19358407079646017,0.0011061946902654867,1.0,5.1657142857142855,1.0,0.0008920530190304643,inf,0.8073089700996677,0.005714285714285714,1.0,0.5028571428571429,"['STRAIGHT BOURBON WHISKIES' 'SCOTCH WHISKIES' 'TEQUILA'
 'BLENDED WHISKIES']",['DECANTERS & SPECIALTY PACKAGES']
410,"frozenset({'STRAIGHT BOURBON WHISKIES', 'DECANTERS & SPECIALTY PACKAGES', 'TEQUILA', 'SCOTCH WHISKIES'})",frozenset({'BLENDED WHISKIES'}),0.0011061946902654867,0.029129793510324485,0.0011061946902654867,1.0,34.32911392405063,1.0,0.0010739714673558358,inf,0.9719453672942047,0.0379746835443038,1.0,0.5189873417721519,"['STRAIGHT BOURBON WHISKIES' 'DECANTERS & SPECIALTY PACKAGES' 'TEQUILA'
 'SCOTCH WHISKIES']",['BLENDED WHISKIES']
411,"frozenset({'DECANTERS & SPECIALTY PACKAGES', 'TEQUILA', 'BLENDED WHISKIES'})","frozenset({'STRAIGHT BOURBON WHISKIES', 'SCOTCH WHISKIES'})",0.0011061946902654867,0.012905604719764012,0.0011061946902654867,1.0,77.48571428571428,1.0,0.0010919185788498187,inf,0.9881875230712441,0.08571428571428572,1.0,0.5428571428571428,['DECANTERS & SPECIALTY PACKAGES' 'TEQUILA' 'BLENDED WHISKIES'],['STRAIGHT BOURBON WHISKIES' 'SCOTCH WHISKIES']
412,"frozenset({'STRAIGHT BOURBON WHISKIES', 'TEQUILA', 'BLENDED WHISKIES'})","frozenset({'DECANTERS & SPECIALTY PACKAGES', 'SCOTCH WHISKIES'})",0.0014749262536873156,0.02101769911504425,0.0011061946902654867,0.75,35.68421052631579,1.0,0.0010751951340486072,3.915929203539823,0.9734121122599704,0.051724137931034475,0.7446327683615819,0.4013157894736842,['STRAIGHT BOURBON WHISKIES' 'TEQUILA' 'BLENDED WHISKIES'],['DECANTERS & SPECIALTY PACKAGES' 'SCOTCH WHISKIES']
413,"frozenset({'SCOTCH WHISKIES', 'TEQUILA', 'BLENDED WHISKIES'})","frozenset({'STRAIGHT BOURBON WHISKIES', 'DECANTERS & SPECIALTY PACKAGES'})",0.0011061946902654867,0.02028023598820059,0.0011061946902654867,1.0,49.309090909090905,1.0,0.001083760800898008,inf,0.9808047249907714,0.05454545454545454,1.0,0.5272727272727272,['SCOTCH WHISKIES' 'TEQUILA' 'BLENDED WHISKIES'],['STRAIGHT BOURBON WHISKIES' 'DECANTERS & SPECIALTY PACKAGES']
414,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'IMPORTED VODKA', 'SINGLE MALT SCOTCH'})",frozenset({'CREAM LIQUEURS'}),0.0011061946902654867,0.04277286135693215,0.0011061946902654867,1.0,23.379310344827587,1.0,0.0010588795781449865,inf,0.9582871908453304,0.02586206896551724,1.0,0.5129310344827587,['IRISH WHISKIES' 'VODKA FLAVORED' 'IMPORTED VODKA' 'SINGLE MALT SCOTCH'],['CREAM LIQUEURS']
415,"frozenset({'IRISH WHISKIES', 'CREAM LIQUEURS', 'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})",frozenset({'IMPORTED VODKA'}),0.0011061946902654867,0.0866519174041298,0.0011061946902654867,1.0,11.540425531914893,1.0,0.0010103407993317147,inf,0.9143595422665189,0.01276595744680851,1.0,0.5063829787234042,['IRISH WHISKIES' 'CREAM LIQUEURS' 'VODKA FLAVORED' 'SINGLE MALT SCOTCH'],['IMPORTED VODKA']
416,"frozenset({'CREAM LIQUEURS', 'VODKA FLAVORED', 'IMPORTED VODKA', 'SINGLE MALT SCOTCH'})",frozenset({'IRISH WHISKIES'}),0.0011061946902654867,0.02654867256637168,0.0011061946902654867,1.0,37.666666666666664,1.0,0.0010768266896389693,inf,0.9745293466223699,0.041666666666666664,1.0,0.5208333333333334,['CREAM LIQUEURS' 'VODKA FLAVORED' 'IMPORTED VODKA' 'SINGLE MALT SCOTCH'],['IRISH WHISKIES']
417,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'IMPORTED VODKA', 'CREAM LIQUEURS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0011061946902654867,0.1084070796460177,0.0011061946902654867,1.0,9.224489795918368,1.0,0.0009862753543738742,inf,0.8925802879291251,0.01020408163265306,1.0,0.5051020408163265,['IRISH WHISKIES' 'VODKA FLAVORED' 'IMPORTED VODKA' 'CREAM LIQUEURS'],['SINGLE MALT SCOTCH']
418,"frozenset({'IRISH WHISKIES', 'CREAM LIQUEURS', 'IMPORTED VODKA', 'SINGLE MALT SCOTCH'})",frozenset({'VODKA FLAVORED'}),0.0011061946902654867,0.1544985250737463,0.0011061946902654867,1.0,6.47255369928401,1.0,0.0009352892421750594,inf,0.8464377999261721,0.007159904534606206,1.0,0.5035799522673031,['IRISH WHISKIES' 'CREAM LIQUEURS' 'IMPORTED VODKA' 'SINGLE MALT SCOTCH'],['VODKA FLAVORED']
419,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})","frozenset({'IMPORTED VODKA', 'CREAM LIQUEURS'})",0.0011061946902654867,0.0022123893805309734,0.0011061946902654867,1.0,452.0,1.0,0.0011037473568799435,inf,0.998892580287929,0.5,1.0,0.75,['IRISH WHISKIES' 'VODKA FLAVORED' 'SINGLE MALT SCOTCH'],['IMPORTED VODKA' 'CREAM LIQUEURS']
420,"frozenset({'CREAM LIQUEURS', 'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})","frozenset({'IRISH WHISKIES', 'IMPORTED VODKA'})",0.0011061946902654867,0.00331858407079646,0.0011061946902654867,1.0,301.3333333333333,1.0,0.001102523690187172,inf,0.9977851605758582,0.3333333333333333,1.0,0.6666666666666666,['CREAM LIQUEURS' 'VODKA FLAVORED' 'SINGLE MALT SCOTCH'],['IRISH WHISKIES' 'IMPORTED VODKA']
421,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'IMPORTED VODKA'})","frozenset({'CREAM LIQUEURS', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.003687315634218289,0.0011061946902654867,0.75,203.4,1.0,0.0011007561716309465,3.9852507374631267,0.9965534219596258,0.2727272727272727,0.7490747594374537,0.525,['IRISH WHISKIES' 'VODKA FLAVORED' 'IMPORTED VODKA'],['CREAM LIQUEURS' 'SINGLE MALT SCOTCH']
422,"frozenset({'IRISH WHISKIES', 'VODKA FLAVORED', 'CREAM LIQUEURS'})","frozenset({'IMPORTED VODKA', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.011061946902654867,0.0011061946902654867,0.75,67.8,1.0,0.001089879134361866,3.9557522123893807,0.9867060561299853,0.0967741935483871,0.7472035794183445,0.425,['IRISH WHISKIES' 'VODKA FLAVORED' 'CREAM LIQUEURS'],['IMPORTED VODKA' 'SINGLE MALT SCOTCH']
423,"frozenset({'VODKA FLAVORED', 'IMPORTED VODKA', 'CREAM LIQUEURS'})","frozenset({'IRISH WHISKIES', 'SINGLE MALT SCOTCH'})",0.0011061946902654867,0.0014749262536873156,0.0011061946902654867,1.0,678.0,1.0,0.0011045631346751246,inf,0.9996308600959763,0.75,1.0,0.875,['VODKA FLAVORED' 'IMPORTED VODKA' 'CREAM LIQUEURS'],['IRISH WHISKIES' 'SINGLE MALT SCOTCH']
424,"frozenset({'IRISH WHISKIES', 'IMPORTED VODKA', 'SINGLE MALT SCOTCH'})","frozenset({'VODKA FLAVORED', 'CREAM LIQUEURS'})",0.0011061946902654867,0.009218289085545723,0.0011061946902654867,1.0,108.48,1.0,0.0010959974678257237,inf,0.9918789221114802,0.12,1.0,0.56,['IRISH WHISKIES' 'IMPORTED VODKA' 'SINGLE MALT SCOTCH'],['VODKA FLAVORED' 'CREAM LIQUEURS']
425,"frozenset({'IRISH WHISKIES', 'CREAM LIQUEURS', 'SINGLE MALT SCOTCH'})","frozenset({'VODKA FLAVORED', 'IMPORTED VODKA'})",0.0011061946902654867,0.01032448377581121,0.0011061946902654867,1.0,96.85714285714286,1.0,0.0010947738011329521,inf,0.9907715023994094,0.10714285714285714,1.0,0.5535714285714286,['IRISH WHISKIES' 'CREAM LIQUEURS' 'SINGLE MALT SCOTCH'],['VODKA FLAVORED' 'IMPORTED VODKA']
426,"frozenset({'CREAM LIQUEURS', 'IMPORTED VODKA', 'SINGLE MALT SCOTCH'})","frozenset({'IRISH WHISKIES', 'VODKA FLAVORED'})",0.0011061946902654867,0.005162241887905605,0.0011061946902654867,1.0,193.71428571428572,1.0,0.0011004842456992195,inf,0.9959394610557403,0.21428571428571427,1.0,0.6071428571428571,['CREAM LIQUEURS' 'IMPORTED VODKA' 'SINGLE MALT SCOTCH'],['IRISH WHISKIES' 'VODKA FLAVORED']
427,"frozenset({'IRISH WHISKIES', 'IMPORTED VODKA', 'CREAM LIQUEURS'})","frozenset({'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.008849557522123894,0.0011061946902654867,0.75,84.75,1.0,0.00109314224554259,3.9646017699115044,0.9896602658788773,0.12,0.7477678571428571,0.4375,['IRISH WHISKIES' 'IMPORTED VODKA' 'CREAM LIQUEURS'],['VODKA FLAVORED' 'SINGLE MALT SCOTCH']
428,"frozenset({'IRISH WHISKIES', 'SINGLE MALT SCOTCH'})","frozenset({'VODKA FLAVORED', 'IMPORTED VODKA', 'CREAM LIQUEURS'})",0.0014749262536873156,0.0011061946902654867,0.0011061946902654867,0.75,678.0,1.0,0.0011045631346751246,3.995575221238938,1.0,0.75,0.7497231450719822,0.875,['IRISH WHISKIES' 'SINGLE MALT SCOTCH'],['VODKA FLAVORED' 'IMPORTED VODKA' 'CREAM LIQUEURS']
429,"frozenset({'IMPORTED VODKA - MISC', 'DECANTERS & SPECIALTY PACKAGES', 'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})",frozenset({'IMPORTED VODKA'}),0.0014749262536873156,0.0866519174041298,0.0011061946902654867,0.75,8.65531914893617,1.0,0.0009783895023537908,3.6533923303834808,0.8857705563761694,0.01271186440677966,0.7262817924909164,0.38138297872340426,"['IMPORTED VODKA - MISC' 'DECANTERS & SPECIALTY PACKAGES' 'VODKA FLAVORED'
 'SINGLE MALT SCOTCH']",['IMPORTED VODKA']
430,"frozenset({'IMPORTED VODKA - MISC', 'DECANTERS & SPECIALTY PACKAGES', 'VODKA FLAVORED', 'IMPORTED VODKA'})",frozenset({'SINGLE MALT SCOTCH'}),0.0011061946902654867,0.1084070796460177,0.0011061946902654867,1.0,9.224489795918368,1.0,0.0009862753543738742,inf,0.8925802879291251,0.01020408163265306,1.0,0.5051020408163265,"['IMPORTED VODKA - MISC' 'DECANTERS & SPECIALTY PACKAGES' 'VODKA FLAVORED'
 'IMPORTED VODKA']",['SINGLE MALT SCOTCH']
431,"frozenset({'IMPORTED VODKA - MISC', 'VODKA FLAVORED', 'IMPORTED VODKA', 'SINGLE MALT SCOTCH'})",frozenset({'DECANTERS & SPECIALTY PACKAGES'}),0.0014749262536873156,0.19358407079646017,0.0011061946902654867,0.75,3.8742857142857146,1.0,0.0008206724619521236,3.225663716814159,0.7429837518463811,0.005703422053231939,0.6899862825788752,0.37785714285714284,"['IMPORTED VODKA - MISC' 'VODKA FLAVORED' 'IMPORTED VODKA'
 'SINGLE MALT SCOTCH']",['DECANTERS & SPECIALTY PACKAGES']
432,"frozenset({'IMPORTED VODKA - MISC', 'DECANTERS & SPECIALTY PACKAGES', 'IMPORTED VODKA', 'SINGLE MALT SCOTCH'})",frozenset({'VODKA FLAVORED'}),0.0011061946902654867,0.1544985250737463,0.0011061946902654867,1.0,6.47255369928401,1.0,0.0009352892421750594,inf,0.8464377999261721,0.007159904534606206,1.0,0.5035799522673031,"['IMPORTED VODKA - MISC' 'DECANTERS & SPECIALTY PACKAGES' 'IMPORTED VODKA'
 'SINGLE MALT SCOTCH']",['VODKA FLAVORED']
433,"frozenset({'IMPORTED VODKA - MISC', 'DECANTERS & SPECIALTY PACKAGES', 'IMPORTED VODKA'})","frozenset({'VODKA FLAVORED', 'SINGLE MALT SCOTCH'})",0.0014749262536873156,0.008849557522123894,0.0011061946902654867,0.75,84.75,1.0,0.00109314224554259,3.9646017699115044,0.9896602658788773,0.12,0.7477678571428571,0.4375,['IMPORTED VODKA - MISC' 'DECANTERS & SPECIALTY PACKAGES' 'IMPORTED VODKA'],['VODKA FLAVORED' 'SINGLE MALT SCOTCH']
434,"frozenset({'TEQUILA', 'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'SINGLE MALT SCOTCH'})",frozenset({'SCOTCH WHISKIES'}),0.0014749262536873156,0.13827433628318583,0.0011061946902654867,0.75,5.424,1.0,0.0009022502414702273,3.4469026548672566,0.8168389955686853,0.00797872340425532,0.7098844672657253,0.379,['TEQUILA' 'STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'SINGLE MALT SCOTCH'],['SCOTCH WHISKIES']
435,"frozenset({'TEQUILA', 'FLAVORED RUM', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0014749262536873156,0.08775811209439528,0.0011061946902654867,0.75,8.546218487394958,1.0,0.0009767579467634287,3.6489675516224187,0.8842934515017232,0.012552301255230124,0.7259498787388844,0.38130252100840334,['TEQUILA' 'FLAVORED RUM' 'SCOTCH WHISKIES' 'SINGLE MALT SCOTCH'],['STRAIGHT BOURBON WHISKIES']
436,"frozenset({'TEQUILA', 'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'SCOTCH WHISKIES'})",frozenset({'SINGLE MALT SCOTCH'}),0.0011061946902654867,0.1084070796460177,0.0011061946902654867,1.0,9.224489795918368,1.0,0.0009862753543738742,inf,0.8925802879291251,0.01020408163265306,1.0,0.5051020408163265,['TEQUILA' 'STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'SCOTCH WHISKIES'],['SINGLE MALT SCOTCH']
437,"frozenset({'STRAIGHT BOURBON WHISKIES', 'FLAVORED RUM', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'TEQUILA'}),0.0014749262536873156,0.11504424778761062,0.0011061946902654867,0.75,6.519230769230769,1.0,0.000936512908867831,3.5398230088495577,0.8478581979320532,0.009584664536741214,0.7175,0.3798076923076923,"['STRAIGHT BOURBON WHISKIES' 'FLAVORED RUM' 'SCOTCH WHISKIES'
 'SINGLE MALT SCOTCH']",['TEQUILA']
438,"frozenset({'STRAIGHT BOURBON WHISKIES', 'TEQUILA', 'SCOTCH WHISKIES', 'SINGLE MALT SCOTCH'})",frozenset({'FLAVORED RUM'}),0.0011061946902654867,0.06747787610619468,0.0011061946902654867,1.0,14.819672131147541,1.0,0.0010315510220064218,inf,0.9335548172757475,0.01639344262295082,1.0,0.5081967213114754,"['STRAIGHT BOURBON WHISKIES' 'TEQUILA' 'SCOTCH WHISKIES'
 'SINGLE MALT SCOTCH']",['FLAVORED RUM']
439,"frozenset({'CANADIAN WHISKIES', 'BLENDED WHISKIES', 'AMERICAN DRY GINS', 'SINGLE MALT SCOTCH', 'STRAIGHT BOURBON WHISKIES'})",frozenset({'AMERICAN COCKTAILS'}),0.0011061946902654867,0.11946902654867257,0.0011061946902654867,1.0,8.37037037037037,1.0,0.0009740386874461586,inf,0.8815060908084164,0.009259259259259259,1.0,0.5046296296296297,"['CANADIAN WHISKIES' 'BLENDED WHISKIES' 'AMERICAN DRY GINS'
 'SINGLE MALT SCOTCH' 'STRAIGHT BOURBON WHISKIES']",['AMERICAN COCKTAILS']
440,"frozenset({'CANADIAN WHISKIES', 'BLENDED WHISKIES', 'AMERICAN DRY GINS', 'SINGLE MALT SCOTCH', 'AMERICAN COCKTAILS'})",frozenset({'STRAIGHT BOURBON WHISKIES'}),0.0011061946902654867,0.08775811209439528,0.0011061946902654867,1.0,11.394957983193278,1.0,0.0010091171326389431,inf,0.9132521225544481,0.012605042016806723,1.0,0.5063025210084033,"['CANADIAN WHISKIES' 'BLENDED WHISKIES' 'AMERICAN DRY GINS'
 'SINGLE MALT SCOTCH' 'AMERICAN COCKTAILS']",['STRAIGHT BOURBON WHISKIES']
441,"frozenset({'CANADIAN WHISKIES', 'BLENDED WHISKIES', 'AMERICAN DRY GINS', 'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'SINGLE MALT SCOTCH'}),0.0011061946902654867,0.1084070796460177,0.0011061946902654867,1.0,9.224489795918368,1.0,0.0009862753543738742,inf,0.8925802879291251,0.01020408163265306,1.0,0.5051020408163265,"['CANADIAN WHISKIES' 'BLENDED WHISKIES' 'AMERICAN DRY GINS'
 'STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS']",['SINGLE MALT SCOTCH']
442,"frozenset({'CANADIAN WHISKIES', 'BLENDED WHISKIES', 'SINGLE MALT SCOTCH', 'STRAIGHT BOURBON WHISKIES', 'AMERICAN COCKTAILS'})",frozenset({'AMERICAN DRY GINS'}),0.0011061946902654867,0.0357669616519174,0.0011061946902654867,1.0,27.95876288659794,1.0,0.0010666294671992063,inf,0.9653008490217793,0.030927835051546393,1.0,0.5154639175257731,"['CANADIAN WHISKIES' 'BLENDED WHISKIES' 'SINGLE MALT SCOTCH'
 'STRAIGHT BOURBON WHISKIES' 'AMERICAN COCKTAILS']",['AMERICAN DRY GINS']
